Product,Price,Rating,Description,Url,Review Url
ASUS TUF Gaming F15 - AI Powered Gaming Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 G...,51990.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-w-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dRVDBLft0lJdRx5I2koT0Jy74egPKNXQOx7UtcdkQeO1Q%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-w-fx506hf-hn075w-laptop/product-reviews/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_78&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dRVDBLft0lJdRx5I2koT0Jy74egPKNXQOx7UtcdkQeO1Q%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS ZenBook Pro 15 Core i9 8th Gen 8950HK - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2...,136590.0,5.0,First Ever ScreenpadNVIDIA GeForce GTX 1050 TiIntel Core i9 Processor (8th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/asus-zenbook-pro-15-core-i9-8th-gen-8950hk-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-ux580ge-e2032t-laptop/p/itme90578d93fb5c?pid=COMF79ZYZJYMUFD4&lid=LSTCOMF79ZYZJYMUFD4GLN6D1&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMF79ZYZJYMUFD4.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-zenbook-pro-15-core-i9-8th-gen-8950hk-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-ux580ge-e2032t-laptop/product-reviews/itme90578d93fb5c?pid=COMF79ZYZJYMUFD4&lid=LSTCOMF79ZYZJYMUFD4GLN6D1&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_79&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMF79ZYZJYMUFD4.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
HP Spectre x360 (2023) OLED Eyesafe Intel Evo Core i7 13th Gen 1355U - (16 GB/1 TB SSD/Windows 11 Home...,140990.0,4.7,Intel Core i7 Processor (13th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System1 TB SSD34.29 cm (13.5 Inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/hp-spectre-x360-2023-oled-eyesafe-intel-evo-core-i7-13th-gen-1355u-16-gb-1-tb-ssd-windows-11-home-ef2033tu-thin-light-laptop/p/itmb909557910655?pid=COMGZ3S6HKVCSWJQ&lid=LSTCOMGZ3S6HKVCSWJQFLA1CA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGZ3S6HKVCSWJQ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/hp-spectre-x360-2023-oled-eyesafe-intel-evo-core-i7-13th-gen-1355u-16-gb-1-tb-ssd-windows-11-home-ef2033tu-thin-light-laptop/product-reviews/itmb909557910655?pid=COMGZ3S6HKVCSWJQ&lid=LSTCOMGZ3S6HKVCSWJQFLA1CA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_80&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGZ3S6HKVCSWJQ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVID...,94990.0,4.4,AMD Ryzen 9 Octa Core Processor16 GB LPDDR5 RAMWindows 11 Operating System1 TB SSD34.04 cm (13.4 Inch) Touchscreen DisplayMicrosoft Office Home & Student1 Year Onsite Warranty,https://www.flipkart.com/asus-rog-flow-x13-2022-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-120-hz-gv301rc-lj073ws-2-1-gaming-laptop/p/itm2457d1e6d68c4?pid=COMGGJZFSCJ2W7JY&lid=LSTCOMGGJZFSCJ2W7JYVKF1XA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dRdu1UgevErxTH299JIz76NX37NiwJ2qJUg4psyLJWyOg%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-rog-flow-x13-2022-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-120-hz-gv301rc-lj073ws-2-1-gaming-laptop/product-reviews/itm2457d1e6d68c4?pid=COMGGJZFSCJ2W7JY&lid=LSTCOMGGJZFSCJ2W7JYVKF1XA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_81&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dRdu1UgevErxTH299JIz76NX37NiwJ2qJUg4psyLJWyOg%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,43039.0,4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty + 1 Year ADP,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQ8D616E48JVqM7lLAWVVa5mNAOM5B1aRufl4IkjtTk0g%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/product-reviews/itm36fec4d6ab322?pid=COMGKC6Y2KA8HMFT&lid=LSTCOMGKC6Y2KA8HMFTCCRJQM&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_82&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQ8D616E48JVqM7lLAWVVa5mNAOM5B1aRufl4IkjtTk0g%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
Acer Predator Helios 300 Core i7 10th Gen 10870H - (16 GB/2 TB SSD/Windows 10 Home/8 GB Graphics/NVIDI...,116390.0,4.7,"Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System2 TB SSD39.62 cm (15.6 inch) DisplayPredatorSense, Acer Product Registration, Acer Care Center, Acer Collection, Quick Access1 Year International Travelers Warranty",https://www.flipkart.com/acer-predator-helios-300-core-i7-10th-gen-10870h-16-gb-2-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-max-q-design-240-hz-ph315-53-7739-gaming-laptop/p/itmafb97fcd252d4?pid=COMFWREFSMVE7FJG&lid=LSTCOMFWREFSMVE7FJGS1VLEH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMFWREFSMVE7FJG.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/acer-predator-helios-300-core-i7-10th-gen-10870h-16-gb-2-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-2070-max-q-design-240-hz-ph315-53-7739-gaming-laptop/product-reviews/itmafb97fcd252d4?pid=COMFWREFSMVE7FJG&lid=LSTCOMFWREFSMVE7FJGS1VLEH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_83&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMFWREFSMVE7FJG.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060) FA...,105290.0,1.0,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System1 TB SSD39.62 cm (15.6 inch) Display1 YEAR,https://www.flipkart.com/asus-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-fa577rm-hq032ws-gaming-laptop/p/itm4ee7b3688406e?pid=COMGHEKYK2Y5R8HQ&lid=LSTCOMGHEKYK2Y5R8HQAM1M1D&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGHEKYK2Y5R8HQ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-fa577rm-hq032ws-gaming-laptop/product-reviews/itm4ee7b3688406e?pid=COMGHEKYK2Y5R8HQ&lid=LSTCOMGHEKYK2Y5R8HQAM1M1D&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_84&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGHEKYK2Y5R8HQ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
MSI Summit E15 Core i7 11th Gen 1185G7 - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Summit E15 A11S...,113990.0,4.0,"Intel Core i7 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB SSD39.62 cm (15.6 inch) Touchscreen DisplayCooler Boost 3, True Color 2.0, Nahimic 3, MSI Center2 Years Carry In Warranty",https://www.flipkart.com/msi-summit-e15-core-i7-11th-gen-1185g7-16-gb-1-tb-ssd-windows-10-pro-4-gb-graphics-a11scst-272in-laptop/p/itmd3b959bb20fea?pid=COMFYZC5URFMHTBA&lid=LSTCOMFYZC5URFMHTBA6CAHDV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMFYZC5URFMHTBA.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/msi-summit-e15-core-i7-11th-gen-1185g7-16-gb-1-tb-ssd-windows-10-pro-4-gb-graphics-a11scst-272in-laptop/product-reviews/itmd3b959bb20fea?pid=COMFYZC5URFMHTBA&lid=LSTCOMFYZC5URFMHTBA6CAHDV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_85&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMFYZC5URFMHTBA.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS Zenbook 14 OLED (2023) Intel EVO P-Series Core i7 13th Gen 1360P - (16 GB/512 GB SSD/Windows 11 H...,112990.0,5.0,Intel Core i7 Processor (13th Gen)16 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-zenbook-14-oled-2023-intel-evo-p-series-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-ux3402va-km741ws-thin-light-laptop/p/itma0dc6484050d6?pid=COMGZDQJ4KUZRCGJ&lid=LSTCOMGZDQJ4KUZRCGJZG0RIN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGZDQJ4KUZRCGJ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-zenbook-14-oled-2023-intel-evo-p-series-core-i7-13th-gen-1360p-16-gb-512-gb-ssd-windows-11-home-ux3402va-km741ws-thin-light-laptop/product-reviews/itma0dc6484050d6?pid=COMGZDQJ4KUZRCGJ&lid=LSTCOMGZDQJ4KUZRCGJZG0RIN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_86&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGZDQJ4KUZRCGJ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS TUF Gaming F15 with 90WHr Battery Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 Home/4 G...,59990.0,4.5,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fx506hc-hn362w-laptop/p/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQhoABtOCR31J63a3bHKiTmSZT-Hj9JgwadzCHjRNNfWg%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fx506hc-hn362w-laptop/product-reviews/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_87&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQhoABtOCR31J63a3bHKiTmSZT-Hj9JgwadzCHjRNNfWg%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS TUF Gaming A15 (2023) with 90WHr Battery Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 ...,94990.0,4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-a15-2023-90whr-battery-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-w-fa577nu-lp082w-laptop/p/itm645a18a9de60f?pid=COMGPFPCTS9SK94A&lid=LSTCOMGPFPCTS9SK94AUL5DCS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQoCeb9Sabe8X7csXhDWI7yDSoXxFBlAfUnDQdYXe9BUw%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-a15-2023-90whr-battery-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-140-w-fa577nu-lp082w-laptop/product-reviews/itm645a18a9de60f?pid=COMGPFPCTS9SK94A&lid=LSTCOMGPFPCTS9SK94AUL5DCS&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_88&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQoCeb9Sabe8X7csXhDWI7yDSoXxFBlAfUnDQdYXe9BUw%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Windows 11...,103500.0,4.5,Intel Core i7 Processor (11th Gen)16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD33.78 cm (13.3 Inch) Touchscreen Display1 Year Onsite Warranty,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp702ws-2-1-laptop/p/itm7f4e8cf2156eb?pid=COMGBF3SGRHHYYHZ&lid=LSTCOMGBF3SGRHHYYHZPP0CYR&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGBF3SGRHHYYHZ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp702ws-2-1-laptop/product-reviews/itm7f4e8cf2156eb?pid=COMGBF3SGRHHYYHZ&lid=LSTCOMGBF3SGRHHYYHZPP0CYR&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_89&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGBF3SGRHHYYHZ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
Lenovo IdeaPad Gaming 3 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphic...,95999.0,4.6,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD40.64 cm (16 Inch) Display1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-16iah7-16iah7d1-laptop/p/itmdf07e350eff84?pid=COMGHMH6ZCGDH57Y&lid=LSTCOMGHMH6ZCGDH57YRXUZUB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGHMH6ZCGDH57Y.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i7-12th-gen-12700h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3060-16iah7-16iah7d1-laptop/product-reviews/itmdf07e350eff84?pid=COMGHMH6ZCGDH57Y&lid=LSTCOMGHMH6ZCGDH57YRXUZUB&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_90&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGHMH6ZCGDH57Y.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
"ASUS Vivobook Pro 15 For Creator, Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Gra...",51990.0,4.5,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-5-hexa-core-5600hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn521ws-gaming-laptop/p/itmd54ad43bbfef2?pid=COMGPNG4TCUJRPK2&lid=LSTCOMGPNG4TCUJRPK2P8K1I4&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dTcx2E34F6X0ugcr6041QjA5V25tQLB31n1a2ATv6i5qg%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-5-hexa-core-5600hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn521ws-gaming-laptop/product-reviews/itmd54ad43bbfef2?pid=COMGPNG4TCUJRPK2&lid=LSTCOMGPNG4TCUJRPK2P8K1I4&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_91&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dTcx2E34F6X0ugcr6041QjA5V25tQLB31n1a2ATv6i5qg%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,58990.0,4.5,AMD Ryzen 5 Hexa Core Processor8 GB DDR5 RAMWindows 11 Operating System512 GB SSD100.63 cm (39.62 cm) Display1 Year Onsite Warranty,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15arh7-laptop/p/itm7133762b7b3d5?pid=COMGSVFE9YNB4568&lid=LSTCOMGSVFE9YNB4568SQVRQD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQSXGkZ3OUyOx-pDCaCd8fw0Ic8sk6ws2Q3tg6Dqp0OVQ%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-6600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15arh7-laptop/product-reviews/itm7133762b7b3d5?pid=COMGSVFE9YNB4568&lid=LSTCOMGSVFE9YNB4568SQVRQD&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_92&otracker=search&otracker1=search&fm=organic&iid=en_U4VIVKUErviBwCkPHB8Ftr0WPpOQ_HETylfvMwnm_dQSXGkZ3OUyOx-pDCaCd8fw0Ic8sk6ws2Q3tg6Dqp0OVQ%3D%3D&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
MSI CreatorPro M16 Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,105290.0,4.1,"Intel Core i7 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 inch) DisplayWindows 11 Home, MSI Center, CoolerBoost2 Year On-Site & Carry-In Warranty",https://www.flipkart.com/msi-creatorpro-m16-core-i7-12th-gen-12700h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-a1000-60-hz-a12uis-634in-gaming-laptop/p/itmd4725f2cec380?pid=COMGGZ23GZFCQFCZ&lid=LSTCOMGGZ23GZFCQFCZSZVYSA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGGZ23GZFCQFCZ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595,https://www.flipkart.com/msi-creatorpro-m16-core-i7-12th-gen-12700h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-a1000-60-hz-a12uis-634in-gaming-laptop/product-reviews/itmd4725f2cec380?pid=COMGGZ23GZFCQFCZ&lid=LSTCOMGGZ23GZFCQFCZSZVYSA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_4_93&otracker=search&otracker1=search&fm=organic&iid=31488ef9-b714-42b5-b69f-17610658ea4a.COMGGZ23GZFCQFCZ.SEARCH&ppt=None&ppn=None&ssid=esyvz88vnk0000001699188336358&qH=c5d334db81c10595
